id,node_id:id,class_id:id,relation,topic,topic_en,note
klink_ice_handling_isced_f_2013_0533_0,spec_ice_handling,kc_isced_0533,draws_on,ذوب و تبادلِ گرما,melting and heat exchange,یخِ ریزتر سطحِ بیشتری دارد و زودتر آب می‌شود.
klink_ice_handling_isced_f_2013_0511_1,spec_ice_handling,kc_isced_0511,draws_on,لایهٔ میکروبی در یخ‌ساز,microbial biofilm in ice machines,یخ غذاست و یخ‌سازِ تمیزنشده لایهٔ لزج و میکروب می‌گیرد.
klink_carbonation_soda_systems_isced_f_2013_0533_0,spec_carbonation_soda_systems,kc_isced_0533,draws_on,حل‌شدنِ گاز و فشار,gas solubility and pressure,آبِ سردتر و فشارِ بیشتر گازِ بیشتری در خود نگه می‌دارد.
klink_carbonation_soda_systems_isced_f_2013_1022_1,spec_carbonation_soda_systems,kc_isced_1022,draws_on,ایمنیِ کپسولِ گازِ فشرده,compressed gas cylinder safety,کپسول باید بسته و ایستاده باشد و در جای بسته نشت خفگی می‌آورد.
klink_buffet_beverage_station_isced_f_2013_1013_0,spec_buffet_beverage_station,kc_isced_1013,draws_on,پذیراییِ بوفه,buffet service,ایستگاهِ خالی یا ناتمیز زودتر از هر چیز دیده می‌شود.
klink_buffet_beverage_station_isced_f_2013_0721_1,spec_buffet_beverage_station,kc_isced_0721,draws_on,نگهداریِ گرم و سرد,hot and cold holding,شیر و آبمیوه در بوفه باید سرد بمانند.
klink_mobile_bar_operation_isced_f_2013_0713_0,spec_mobile_bar_operation,kc_isced_0713,draws_on,برق و بارِ مصرف,power supply and load,دستگاهِ اسپرسو برقِ زیادی می‌خواهد و ژنراتور باید توانِ کافی داشته باشد.
klink_mobile_bar_operation_isced_f_2013_0421_1,spec_mobile_bar_operation,kc_isced_0421,draws_on,مجوزِ فروشِ خیابانی,street vending permits,جای ایستادن بدونِ مجوز جریمه و جمع‌آوری دارد.
klink_barista_curriculum_teaching_isced_f_2013_0114_0,spec_barista_curriculum_teaching,kc_isced_0114,draws_on,تربیتِ مدرسِ فنی‌وحرفه‌ای,vocational teacher training,نشان‌دادن، تمرین و بازخورد پایهٔ آموزشِ مهارتِ دستی است.
klink_barista_curriculum_teaching_isced_f_2013_0111_1,spec_barista_curriculum_teaching,kc_isced_0111,draws_on,یادگیریِ بزرگسالان و سنجش,adult learning and assessment,بزرگسال با کار روی دستگاه بهتر از خواندنِ جزوه می‌آموزد.
klink_coffee_bar_design_equipment_isced_f_2013_0212_0,spec_coffee_bar_design_equipment,kc_isced_0212,draws_on,طراحیِ داخلی و فضای کار,interior and workspace design,بار باید هم زیبا باشد و هم با کم‌ترین جابه‌جایی کار کند.
klink_coffee_bar_design_equipment_isced_f_2013_0413_1,spec_coffee_bar_design_equipment,kc_isced_0413,draws_on,برنامه‌ریزیِ کسب‌وکار,business planning,دستگاهِ بزرگ‌تر از فروش سرمایه را قفل می‌کند.
klink_coffee_bar_design_equipment_isced_f_2013_0713_2,spec_coffee_bar_design_equipment,kc_isced_0713,draws_on,برنامه‌ریزیِ ظرفیتِ برق,electrical capacity planning,دستگاه‌های بار ممکن است برقِ سه‌فاز بخواهند.
klink_espresso_machine_backflushing_isced_f_2013_0531_0,spec_espresso_machine_backflushing,kc_isced_0531,draws_on,شیمیِ شوینده برای روغنِ قهوه,detergent chemistry for coffee oils,روغنِ قهوه در گرما جرمِ تلخ می‌سازد و پاک‌کنندهٔ قلیایی آن را می‌شوید.
klink_espresso_machine_backflushing_isced_f_2013_1021_1,spec_espresso_machine_backflushing,kc_isced_1021,draws_on,بهداشتِ تجهیزات,equipment sanitation,نازلِ بخارِ ناتمیز شیرِ کهنه را به نوشیدنیِ بعدی می‌رساند.
klink_espresso_machine_descaling_isced_f_2013_0531_0,spec_espresso_machine_descaling,kc_isced_0531,draws_on,رسوبِ کربنات کلسیم,calcium carbonate precipitation,آبِ سخت در گرما رسوبِ سفید روی المنت و لوله می‌گذارد.
klink_espresso_machine_descaling_isced_f_2013_0715_1,spec_espresso_machine_descaling,kc_isced_0715,draws_on,نگهداریِ بویلر و لوله‌کشی,boiler and pipework maintenance,محلولِ نامناسب واشر و فلز را می‌خورد.
klink_group_head_maintenance_isced_f_2013_0715_0,spec_group_head_maintenance,kc_isced_0715,draws_on,آب‌بندی و فرسایشِ مکانیکی,seals and mechanical wear,واشرِ سفت‌شده دیگر آب‌بندی نمی‌کند و آبِ داغ بیرون می‌زند.
klink_boiler_pressure_safety_isced_f_2013_0533_0,spec_boiler_pressure_safety,kc_isced_0533,draws_on,فشار، دما و بخارِ اشباع,"pressure, temperature and saturated steam",در فشارِ بیشتر آب در دمای بالاتری می‌جوشد.
klink_boiler_pressure_safety_isced_f_2013_1022_1,spec_boiler_pressure_safety,kc_isced_1022,draws_on,خطرِ مخزنِ تحتِ فشار,pressure vessel hazards,بخارِ بیرون‌زده در یک لحظه سوختگیِ شدید می‌دهد.
klink_espresso_machine_electrics_isced_f_2013_0713_0,spec_espresso_machine_electrics,kc_isced_0713,draws_on,مدارِ برقی و گرم‌کن,electrical circuits and heating elements,المنتِ سوخته را با اندازه‌گرفتنِ مقاومت پیدا می‌کنند.
klink_espresso_machine_electrics_isced_f_2013_0714_1,spec_espresso_machine_electrics,kc_isced_0714,draws_on,حسگرها و الکترونیکِ کنترل,sensors and control electronics,کنترلرِ PID دما را با خاموش‌وروشن‌کردنِ سنجیده ثابت نگه می‌دارد.
klink_espresso_machine_electrics_isced_f_2013_1022_2,spec_espresso_machine_electrics,kc_isced_1022,draws_on,ایمنیِ برق,electrical safety,آب و برقِ کنارِ هم ارتِ سالم و کلیدِ محافظِ جانِ سالم می‌خواهد.
klink_pump_pressure_calibration_isced_f_2013_0533_0,spec_pump_pressure_calibration,kc_isced_0533,draws_on,فشار و جریانِ هیدرولیکی,hydraulic pressure and flow,فشارِ کم یا زیاد سرعتِ گذرِ آب از قهوه را عوض می‌کند.
klink_pump_pressure_calibration_isced_f_2013_0715_1,spec_pump_pressure_calibration,kc_isced_0715,draws_on,سازوکارِ پمپ,pump mechanics,پیچِ تنظیمِ پمپِ روتاری فشارِ خروجی را کم و زیاد می‌کند.
klink_grinder_burr_maintenance_isced_f_2013_0715_0,spec_grinder_burr_maintenance,kc_isced_0715,draws_on,ابزارِ برش، فرسایش و هم‌محوری,"cutting tools, wear and alignment",تیغهٔ کُند ذراتِ ریزِ بیشتری می‌سازد و قهوه گس می‌شود.
klink_grinder_burr_maintenance_isced_f_2013_0533_1,spec_grinder_burr_maintenance,kc_isced_0533,draws_on,توزیعِ اندازهٔ ذرات,particle size distribution,یکنواختیِ ذرات به اندازهٔ میانگینشان مهم است.
klink_water_filtration_maintenance_isced_f_2013_0712_0,spec_water_filtration_maintenance,kc_isced_0712,draws_on,فناوریِ تصفیهٔ آب,water treatment technology,رزینِ تبادلِ یونی کلسیم را جدا می‌کند و پس از مدتی اشباع می‌شود.
klink_water_filtration_maintenance_isced_f_2013_0531_1,spec_water_filtration_maintenance,kc_isced_0531,draws_on,سختی، قلیاییت و یون‌ها,"hardness, alkalinity and ions",آبِ خیلی نرم دستگاه را می‌خورد و آبِ سخت جرم می‌گذارد.
klink_espresso_machine_programming_isced_f_2013_0714_0,spec_espresso_machine_programming,kc_isced_0714,draws_on,کنترلرهای برنامه‌پذیر,programmable controllers,فلومتر حجمِ آب را می‌شمارد و دستگاه در حجمِ تنظیم‌شده قطع می‌کند.
klink_automatic_coffee_machine_care_isced_f_2013_0714_0,spec_automatic_coffee_machine_care,kc_isced_0714,draws_on,دستگاهِ خودکار و کدهای خطا,automated machines and error codes,بیشترِ خطاها با خواندنِ کد و راهنما حل می‌شوند.
klink_automatic_coffee_machine_care_isced_f_2013_1021_1,spec_automatic_coffee_machine_care,kc_isced_1021,draws_on,بهداشتِ دستگاهِ خودپرداز,hygiene of self-service machines,مدارِ شیرِ تمیزنشده زود آلوده می‌شود.
klink_cocktail_mixology_isced_f_2013_1013_0,spec_cocktail_mixology,kc_isced_1013,draws_on,فنونِ بار,bar techniques,بسیاری از فنونش در موکتل‌سازی هم به‌کار می‌آید.
klink_cocktail_mixology_isced_f_2013_0531_1,spec_cocktail_mixology,kc_isced_0531,draws_on,محلول‌های اتانول,ethanol solutions,الکل حلالِ عطر است و رقیق‌شدن را عوض می‌کند.
klink_wine_knowledge_isced_f_2013_0812_0,spec_wine_knowledge,kc_isced_0812,draws_on,تاک‌داری,viticulture,همان دانشِ انگورکاری در انگورِ خوراکی و کشمش هم به‌کار می‌آید.
klink_wine_knowledge_isced_f_2013_0313_1,spec_wine_knowledge,kc_isced_0313,draws_on,ادراکِ حسی,sensory perception,روشِ ارزیابیِ حسی با چای و قهوه مشترک است.
klink_cellar_management_isced_f_2013_0416_0,spec_cellar_management,kc_isced_0416,draws_on,موجودی و ارزش‌گذاریِ انبار,inventory and stock valuation,روشِ ثبتِ موجودی در هر انبارِ نوشیدنی مشترک است.
klink_beer_brewing_isced_f_2013_0512_0,spec_beer_brewing,kc_isced_0512,draws_on,تخمیرِ الکلیِ مخمر,alcoholic fermentation by yeast,مخمر قند را به الکل و دی‌اکسیدکربن تبدیل می‌کند.
klink_spirits_distillation_isced_f_2013_0711_0,spec_spirits_distillation,kc_isced_0711,draws_on,تقطیر,distillation,جداسازی بر پایهٔ تفاوتِ نقطهٔ جوش.
klink_responsible_alcohol_service_isced_f_2013_0421_0,spec_responsible_alcohol_service,kc_isced_0421,draws_on,قوانینِ مجوزِ الکل,alcohol licensing law,در هر کشور قانونِ متفاوتی دارد.
klink_responsible_alcohol_service_isced_f_2013_1022_1,spec_responsible_alcohol_service,kc_isced_1022,draws_on,کاهشِ آسیب,harm reduction,مهارتِ آرام‌کردنِ مهمانِ ناآرام در همه‌جا به‌کار می‌آید.
klink_waiter_isco_5131,spec_waiter,kc_isco_5131,classified_as,,,
klink_waiter_trainee_isco_5131,spec_waiter_trainee,kc_isco_5131,classified_as,,,
klink_senior_waiter_isco_5131,spec_senior_waiter,kc_isco_5131,classified_as,,,
klink_section_captain_isco_5131,spec_section_captain,kc_isco_5131,classified_as,,,
klink_head_waiter_isco_5131,spec_head_waiter,kc_isco_5131,classified_as,,,
klink_head_waiter_isco_5151,spec_head_waiter,kc_isco_5151,classified_as,,,
klink_floor_manager_isco_1412,spec_floor_manager,kc_isco_1412,classified_as,,,
klink_host_isco_4226,spec_host,kc_isco_4226,classified_as,,,
klink_host_isco_5131,spec_host,kc_isco_5131,classified_as,,,
klink_reservations_agent_isco_4225,spec_reservations_agent,kc_isco_4225,classified_as,,,
klink_reservations_agent_isco_4222,spec_reservations_agent,kc_isco_4222,classified_as,,,
klink_guest_relations_isco_4229,spec_guest_relations,kc_isco_4229,classified_as,,,
klink_guest_relations_isco_4224,spec_guest_relations,kc_isco_4224,classified_as,,,
klink_food_runner_isco_5131,spec_food_runner,kc_isco_5131,classified_as,,,
klink_food_runner_isco_9412,spec_food_runner,kc_isco_9412,classified_as,,,
klink_busser_isco_9412,spec_busser,kc_isco_9412,classified_as,,,
klink_busser_isco_9112,spec_busser,kc_isco_9112,classified_as,,,
klink_buffet_attendant_isco_5246,spec_buffet_attendant,kc_isco_5246,classified_as,,,
klink_room_service_attendant_isco_5131,spec_room_service_attendant,kc_isco_5131,classified_as,,,
klink_minibar_attendant_isco_5131,spec_minibar_attendant,kc_isco_5131,classified_as,,,
klink_minibar_attendant_isco_9112,spec_minibar_attendant,kc_isco_9112,classified_as,,,
klink_lounge_vip_attendant_isco_5131,spec_lounge_vip_attendant,kc_isco_5131,classified_as,,,
klink_teahouse_server_isco_5131,spec_teahouse_server,kc_isco_5131,classified_as,,,
klink_sofrekhaneh_server_isco_5131,spec_sofrekhaneh_server,kc_isco_5131,classified_as,,,
klink_front_of_house_steward_isco_9112,spec_front_of_house_steward,kc_isco_9112,classified_as,,,
klink_cashier_isco_5230,spec_cashier,kc_isco_5230,classified_as,,,
klink_counter_attendant_isco_5246,spec_counter_attendant,kc_isco_5246,classified_as,,,
klink_qsr_crew_isco_5246,spec_qsr_crew,kc_isco_5246,classified_as,,,
klink_qsr_crew_isco_9411,spec_qsr_crew,kc_isco_9411,classified_as,,,
klink_drive_through_attendant_isco_5246,spec_drive_through_attendant,kc_isco_5246,classified_as,,,
klink_order_taker_isco_5246,spec_order_taker,kc_isco_5246,classified_as,,,
klink_order_taker_isco_4222,spec_order_taker,kc_isco_4222,classified_as,,,
klink_cafeteria_line_attendant_isco_5246,spec_cafeteria_line_attendant,kc_isco_5246,classified_as,,,
klink_hospital_meal_server_isco_5246,spec_hospital_meal_server,kc_isco_5246,classified_as,,,
klink_hospital_meal_server_isco_5321,spec_hospital_meal_server,kc_isco_5321,classified_as,,,
klink_elderly_care_meal_assistant_isco_5321,spec_elderly_care_meal_assistant,kc_isco_5321,classified_as,,,
klink_school_canteen_attendant_isco_5246,spec_school_canteen_attendant,kc_isco_5246,classified_as,,,
klink_inflight_food_service_isco_5111,spec_inflight_food_service,kc_isco_5111,classified_as,,,
klink_rail_catering_attendant_isco_5111,spec_rail_catering_attendant,kc_isco_5111,classified_as,,,
klink_rail_catering_attendant_isco_5131,spec_rail_catering_attendant,kc_isco_5131,classified_as,,,
klink_cruise_dining_server_isco_5131,spec_cruise_dining_server,kc_isco_5131,classified_as,,,
klink_transport_catering_loader_isco_9333,spec_transport_catering_loader,kc_isco_9333,classified_as,,,
klink_transport_catering_loader_isco_8322,spec_transport_catering_loader,kc_isco_8322,classified_as,,,
klink_majles_server_isco_5131,spec_majles_server,kc_isco_5131,classified_as,,,
klink_banquet_server_isco_5131,spec_banquet_server,kc_isco_5131,classified_as,,,
klink_majles_service_supervisor_isco_5131,spec_majles_service_supervisor,kc_isco_5131,classified_as,,,
klink_majles_service_supervisor_isco_5151,spec_majles_service_supervisor,kc_isco_5151,classified_as,,,
klink_banquet_captain_isco_5131,spec_banquet_captain,kc_isco_5131,classified_as,,,
klink_banquet_captain_isco_5151,spec_banquet_captain,kc_isco_5151,classified_as,,,
klink_banquet_manager_isco_1412,spec_banquet_manager,kc_isco_1412,classified_as,,,
klink_banquet_manager_isco_3332,spec_banquet_manager,kc_isco_3332,classified_as,,,
klink_event_coordinator_isco_3332,spec_event_coordinator,kc_isco_3332,classified_as,,,
klink_event_staff_isco_9629,spec_event_staff,kc_isco_9629,classified_as,,,
klink_event_staff_isco_5131,spec_event_staff,kc_isco_5131,classified_as,,,
klink_event_setup_crew_isco_9629,spec_event_setup_crew,kc_isco_9629,classified_as,,,
klink_event_setup_crew_isco_9333,spec_event_setup_crew,kc_isco_9333,classified_as,,,
klink_table_decor_specialist_isco_3432,spec_table_decor_specialist,kc_isco_3432,classified_as,,,
klink_beverage_station_attendant_isco_5246,spec_beverage_station_attendant,kc_isco_5246,classified_as,,,
klink_event_food_stand_attendant_isco_5246,spec_event_food_stand_attendant,kc_isco_5246,classified_as,,,
klink_event_food_stand_attendant_isco_5212,spec_event_food_stand_attendant,kc_isco_5212,classified_as,,,
klink_outdoor_catering_crew_isco_5131,spec_outdoor_catering_crew,kc_isco_5131,classified_as,,,
klink_outdoor_catering_crew_isco_9412,spec_outdoor_catering_crew,kc_isco_9412,classified_as,,,
klink_catering_driver_isco_8322,spec_catering_driver,kc_isco_8322,classified_as,,,
klink_catering_sales_isco_3322,spec_catering_sales,kc_isco_3322,classified_as,,,
klink_catering_sales_isco_3332,spec_catering_sales,kc_isco_3332,classified_as,,,
klink_delivery_rider_motorcycle_isco_8321,spec_delivery_rider_motorcycle,kc_isco_8321,classified_as,,,
klink_delivery_rider_bicycle_isco_9331,spec_delivery_rider_bicycle,kc_isco_9331,classified_as,,,
klink_delivery_driver_car_isco_8322,spec_delivery_driver_car,kc_isco_8322,classified_as,,,
klink_delivery_on_foot_isco_9621,spec_delivery_on_foot,kc_isco_9621,classified_as,,,
klink_delivery_packer_isco_9321,spec_delivery_packer,kc_isco_9321,classified_as,,,
klink_delivery_packer_isco_9412,spec_delivery_packer,kc_isco_9412,classified_as,,,
klink_takeaway_handoff_attendant_isco_5246,spec_takeaway_handoff_attendant,kc_isco_5246,classified_as,,,
klink_delivery_dispatcher_isco_4323,spec_delivery_dispatcher,kc_isco_4323,classified_as,,,
klink_online_orders_coordinator_isco_4222,spec_online_orders_coordinator,kc_isco_4222,classified_as,,,
klink_online_orders_coordinator_isco_5246,spec_online_orders_coordinator,kc_isco_5246,classified_as,,,
klink_platform_customer_support_isco_4222,spec_platform_customer_support,kc_isco_4222,classified_as,,,
klink_delivery_fleet_supervisor_isco_1324,spec_delivery_fleet_supervisor,kc_isco_1324,classified_as,,,
klink_delivery_fleet_supervisor_isco_4323,spec_delivery_fleet_supervisor,kc_isco_4323,classified_as,,,
klink_greeting_and_seating_isced_f_2013_1013_0,spec_greeting_and_seating,kc_isced_1013,draws_on,جریانِ مهمان در سالن,front-of-house guest flow,نوبت‌دادنِ میزها میانِ بخش‌ها تا به یک بخش فشار نیاید
klink_greeting_and_seating_isced_f_2013_0313_1,spec_greeting_and_seating,kc_isced_0313,draws_on,برداشتِ نخست و ادراکِ اجتماعی,first impressions and social perception,چند ثانیه‌ی اول، حسِ مهمان به کلِ تجربه را می‌سازد
klink_reservation_systems_isced_f_2013_0611_0,spec_reservation_systems,kc_isced_0611,draws_on,کار با نرم‌افزارِ رزرو,using booking software,جستجو، ثبت و ویرایشِ رزرو در صفحه
klink_reservation_systems_isced_f_2013_1013_1,spec_reservation_systems,kc_isced_1013,draws_on,ظرفیتِ میز و زمانِ چرخشِ میز,table inventory and turn times,هر میز در شب چند بار پر می‌شود
klink_waitlist_management_isced_f_2013_0541_0,spec_waitlist_management,kc_isced_0541,draws_on,صف و برآوردِ زمانِ انتظار,queueing and waiting-time estimates,زمانِ انتظار را از میانگینِ زمانِ نشستنِ هر میز برآورد می‌کنند
klink_waitlist_management_isced_f_2013_0313_1,spec_waitlist_management,kc_isced_0313,draws_on,زمانِ انتظارِ احساس‌شده,perceived waiting time,انتظارِ نامعلوم طولانی‌تر احساس می‌شود
klink_queue_management_isced_f_2013_0541_0,spec_queue_management,kc_isced_0541,draws_on,مبانیِ نظریه‌ی صف,queueing theory basics,یک صفِ منظم برای چند باجه عادلانه‌تر از چند صف است
klink_queue_management_isced_f_2013_0314_1,spec_queue_management,kc_isced_0314,draws_on,هنجارِ اجتماعیِ انصاف در صف,social norms of fairness in queues,
klink_table_setting_isced_f_2013_1013_0,spec_table_setting,kc_isced_1013,draws_on,چیدمانِ هر نفر برای شیوه‌های سرو,cover layouts for service styles,قاشق و چنگال به ترتیبِ استفاده از بیرون به داخل
klink_table_setting_isced_f_2013_0212_1,spec_table_setting,kc_isced_0212,draws_on,چیدمانِ دیداری و تقارن,visual arrangement and symmetry,
klink_service_sequence_isced_f_2013_1013_0,spec_service_sequence,kc_isced_1013,draws_on,مراحلِ غذا و قراردادهای سرو,courses and service conventions,غذا معمولاً از چپ سرو و از راست جمع می‌شود
klink_service_sequence_isced_f_2013_0417_1,spec_service_sequence,kc_isced_0417,draws_on,کار بر پایه‌ی روال,working to a routine,
klink_plate_carrying_isced_f_2013_0533_0,spec_plate_carrying,kc_isced_0533,draws_on,تعادل و مرکزِ جرم,balance and centre of mass,بشقابِ سنگین نزدیکِ مچ، سبک روی ساعد
klink_plate_carrying_isced_f_2013_1022_1,spec_plate_carrying,kc_isced_1022,draws_on,پیشگیری از آسیبِ حرکاتِ تکراری,repetitive strain prevention,
klink_table_clearing_isced_f_2013_1013_0,spec_table_clearing,kc_isced_1013,draws_on,روشِ جمع‌آوری و چرخشِ میز,clearing technique and table turns,تا همه‌ی میز غذایشان تمام نشده، بشقاب برداشته نمی‌شود
klink_table_clearing_isced_f_2013_1021_1,spec_table_clearing,kc_isced_1021,draws_on,ضدعفونیِ سطوح,surface sanitation,دستمالِ میز جدا از دستمالِ صندلی
klink_menu_explanation_isced_f_2013_1013_0,spec_menu_explanation,kc_isced_1013,draws_on,ترکیب و روشِ پختِ غذاها,dish composition and cooking methods,
klink_menu_explanation_isced_f_2013_0231_1,spec_menu_explanation,kc_isced_0231,draws_on,توصیف با زبانِ ساده,plain-language description,به جای اصطلاح، طعم و بافت را بگویید
klink_dietary_allergen_communication_isced_f_2013_0915_0,spec_dietary_allergen_communication,kc_isced_0915,draws_on,محدودیت‌های غذایی و رژیم‌های درمانی,dietary restrictions and therapeutic diets,
klink_dietary_allergen_communication_isced_f_2013_0512_1,spec_dietary_allergen_communication,kc_isced_0512,draws_on,آلرژن‌ها و واکنشِ ایمنی,food allergens and immune reactions,مقدارِ بسیار کمِ بادام‌زمینی هم می‌تواند خطرناک باشد
klink_dietary_allergen_communication_isced_f_2013_1013_2,spec_dietary_allergen_communication,kc_isced_1013,draws_on,روالِ اعلامِ آلرژن میانِ سالن و آشپزخانه,kitchen-floor allergen protocols,
klink_bill_splitting_isced_f_2013_0411_0,spec_bill_splitting,kc_isced_0411,draws_on,صورت‌حساب، حقِ سرویس و مالیات بر ارزش افزوده,"billing, service charges and VAT",حقِ سرویس و مالیات باید جدا و روشن نوشته شوند
klink_bill_splitting_isced_f_2013_0541_1,spec_bill_splitting,kc_isced_0541,draws_on,تقسیمِ نسبتی,proportional division,
klink_tipping_etiquette_iran_isced_f_2013_0314_0,spec_tipping_etiquette_iran,kc_isced_0314,draws_on,رسمِ هدیه و تعارف,gift and reciprocity customs (taarof),«قابلی نداره» پاسخِ تعارف است، نه نپذیرفتنِ پول
klink_tipping_etiquette_iran_isced_f_2013_0411_1,spec_tipping_etiquette_iran,kc_isced_0411,draws_on,ثبت و تجمیعِ انعام,recording and pooling tips,
klink_de_escalation_isced_f_2013_0313_0,spec_de_escalation,kc_isced_0313,draws_on,تنظیمِ هیجان و فرونشاندنِ تعارض,emotion regulation and conflict de-escalation,صدای آرام و جمله‌ی کوتاه، تنش را کم می‌کند
klink_de_escalation_isced_f_2013_1032_1,spec_de_escalation,kc_isced_1032,draws_on,ایمنیِ فردی در محلِ کار,personal safety at work,
klink_reading_guest_cues_isced_f_2013_0313_0,spec_reading_guest_cues,kc_isced_0313,draws_on,ارتباطِ غیرکلامی,non-verbal communication,
klink_accessible_service_isced_f_2013_0921_0,spec_accessible_service,kc_isced_0921,draws_on,همراهی با بزرگسالانِ دارای معلولیت,support for disabled adults,
klink_accessible_service_isced_f_2013_0212_1,spec_accessible_service,kc_isced_0212,draws_on,چیدمانِ فضای دسترس‌پذیر,accessible space arrangement,راهرو دست‌کم به پهنای یک ویلچر
klink_accessible_service_isced_f_2013_0313_2,spec_accessible_service,kc_isced_0313,draws_on,برخوردِ محترمانه با خودِ فرد,"respectful, person-first interaction",
klink_sign_language_basics_isced_f_2013_0231_0,spec_sign_language_basics,kc_isced_0231,draws_on,آموختنِ زبانِ اشاره,sign language acquisition,
klink_arabic_for_hospitality_isced_f_2013_0231_0,spec_arabic_for_hospitality,kc_isced_0231,draws_on,آموختنِ زبانِ دوم (عربی),second-language acquisition (Arabic),
klink_families_and_children_isced_f_2013_0922_0,spec_families_and_children,kc_isced_0922,draws_on,ایمنی و نیازهای کودک,child safety and child needs,نوشیدنیِ داغ همیشه دور از لبه‌ی میز
klink_families_and_children_isced_f_2013_0314_1,spec_families_and_children,kc_isced_0314,draws_on,رسم‌های غذاخوردنِ خانوادگی,family dining customs,
klink_cultural_sensitivity_isced_f_2013_0314_0,spec_cultural_sensitivity,kc_isced_0314,draws_on,گوناگونیِ فرهنگی و فراگیری,cultural diversity and inclusion,
klink_cultural_sensitivity_isced_f_2013_0221_1,spec_cultural_sensitivity,kc_isced_0221,draws_on,آدابِ دینیِ خوراک,religious dietary practices,
klink_silver_service_isced_f_2013_1013_0,spec_silver_service,kc_isced_1013,draws_on,شیوه‌های رسمیِ سرو,formal service styles,
klink_samovar_tea_service_isced_f_2013_1013_0,spec_samovar_tea_service,kc_isced_1013,draws_on,رسمِ سروِ چای,tea service customs,چای را معمولاً اول به بزرگ‌ترِ مجلس تعارف می‌کنند
klink_samovar_tea_service_isced_f_2013_0314_1,spec_samovar_tea_service,kc_isced_0314,draws_on,آیین‌های مهمان‌نوازیِ ایرانی,hospitality rituals in Iranian culture,
klink_sofreh_service_isced_f_2013_1013_0,spec_sofreh_service,kc_isced_1013,draws_on,شکل‌های سنتیِ پذیرایی,traditional service formats,
klink_sofreh_service_isced_f_2013_0314_1,spec_sofreh_service,kc_isced_0314,draws_on,آدابِ سفره,etiquette of the sofreh,از روی سفره نمی‌گذرند و با کفش روی تخت نمی‌روند
klink_kitchen_floor_coordination_isced_f_2013_1013_0,spec_kitchen_floor_coordination,kc_isced_1013,draws_on,هماهنگیِ خروجِ غذا,expediting and course firing,
klink_kitchen_floor_coordination_isced_f_2013_0417_1,spec_kitchen_floor_coordination,kc_isced_0417,draws_on,ارتباطِ روشن در کار,clear workplace communication,
klink_opening_closing_sidework_isced_f_2013_1013_0,spec_opening_closing_sidework,kc_isced_1013,draws_on,آماده‌سازیِ ایستگاهِ سرو,service station set-up,
klink_opening_closing_sidework_isced_f_2013_0417_1,spec_opening_closing_sidework,kc_isced_0417,draws_on,کار با فهرستِ وارسی,checklists,
klink_glassware_cutlery_polishing_isced_f_2013_1021_0,spec_glassware_cutlery_polishing,kc_isced_1021,draws_on,دست‌زدنِ بهداشتی به ظرفِ تمیز,hygienic handling of clean ware,ظرفِ تمیز را از دسته و پایه می‌گیرند
klink_linen_handling_isced_f_2013_1011_0,spec_linen_handling,kc_isced_1011,draws_on,شستشو و نگهداریِ منسوجات,laundry and linen care,
klink_linen_handling_isced_f_2013_1021_1,spec_linen_handling,kc_isced_1021,draws_on,جداسازیِ پارچه‌ی آلوده و تمیز,separating soiled and clean textiles,
klink_dining_area_cleaning_isced_f_2013_1021_0,spec_dining_area_cleaning,kc_isced_1021,draws_on,نظافتِ فضاهای عمومی,cleaning public areas,
klink_dining_area_cleaning_isced_f_2013_1022_1,spec_dining_area_cleaning,kc_isced_1022,draws_on,هشدارِ کفِ خیس و ایمنیِ مواد شوینده,wet-floor warning and chemical safety,
klink_emergency_guest_evacuation_isced_f_2013_1022_0,spec_emergency_guest_evacuation,kc_isced_1022,draws_on,روالِ تخلیه‌ی اضطراری,evacuation procedures,
klink_emergency_guest_evacuation_isced_f_2013_1032_1,spec_emergency_guest_evacuation,kc_isced_1032,draws_on,ایمنیِ جمعیت,crowd safety,
klink_vip_guest_handling_isced_f_2013_1013_0,spec_vip_guest_handling,kc_isced_1013,draws_on,سابقه‌ی مهمان و پذیراییِ شخصی,guest history and personalised service,
klink_vip_guest_handling_isced_f_2013_0414_1,spec_vip_guest_handling,kc_isced_0414,draws_on,مدیریتِ ارتباط با مشتری,customer relationship management,
klink_discretion_confidentiality_isced_f_2013_0417_0,spec_discretion_confidentiality,kc_isced_0417,draws_on,رفتارِ حرفه‌ای,professional conduct,
klink_discretion_confidentiality_isced_f_2013_0421_1,spec_discretion_confidentiality,kc_isced_0421,draws_on,حقِ حریمِ خصوصی,privacy rights,
klink_room_service_delivery_isced_f_2013_1013_0,spec_room_service_delivery,kc_isced_1013,draws_on,روالِ سروِ غذا در اتاق,in-room dining procedures,
klink_room_service_delivery_isced_f_2013_1032_1,spec_room_service_delivery,kc_isced_1032,draws_on,ایمنی هنگامِ ورود به اتاقِ مهمان,safety when entering guest rooms,در را نیمه‌باز نگه دارید
klink_minibar_stock_control_isced_f_2013_0416_0,spec_minibar_stock_control,kc_isced_0416,draws_on,تأمینِ دوباره‌ی کالا و ثبتِ فروش,stock replenishment and charging,
klink_minibar_stock_control_isced_f_2013_0411_1,spec_minibar_stock_control,kc_isced_0411,draws_on,ثبتِ هزینه به حسابِ مهمان,posting charges to guest accounts,
